Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
11.10415114,0.1708845198,-0.8556442857,1.743968964
11.10970614,0.1953184158,-0.5549547076,1.662726283
11.11526114,0.1821851879,-0.1954711229,1.578734756
11.12081614,0.1322484314,0.137898773,1.509250879
11.12637114,0.06459710002,0.4083513916,1.433658481
11.13192614,-0.00809372589,0.5311316848,1.364174604
11.13748114,-0.07345438004,0.4639385045,1.300188422
11.14303614,-0.1127013192,0.2455606014,1.22062552
11.14859114,-0.1003316641,-0.07375980914,1.107771516
11.15414614,-0.04169032723,-0.4327852726,0.971857965
11.15970114,0.04352286831,-0.7624900937,0.8170081973
