"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
5.812917864E1,2.128750038E1,2.431250000E1,3.406250000E1
5.813924395E1,2.041250038E1,2.491250038E1,3.467499924E1
5.814930723E1,2.011250114E1,2.521249962E1,3.437500000E1
5.815937088E1,1.997500038E1,2.506250000E1,3.376250076E1
5.816943499E1,2.041250038E1,2.520000076E1,3.376250076E1
5.817949582E1,2.071249962E1,2.535000038E1,3.346250153E1
5.818956124E1,2.011250114E1,2.521249962E1,3.361249924E1
5.819962510E1,2.011250114E1,2.506250000E1,3.437500000E1
5.820969119E1,1.997500038E1,2.491250038E1,3.421250153E1
5.821975546E1,1.952499962E1,2.463750076E1,3.421250153E1
5.822982088E1,2.012500000E1,2.446249962E1,3.421250153E1
5.823988786E1,2.041250038E1,2.491250038E1,3.422500229E1
5.824995556E1,1.996249962E1,2.521249962E1,3.452500153E1
5.826002093E1,1.996249962E1,2.506250000E1,3.452500153E1
5.827008588E1,1.996249962E1,2.506250000E1,3.485000229E1
5.828015525E1,1.996249962E1,2.476250076E1,3.591250229E1
5.829022556E1,1.981250000E1,2.476250076E1,3.623749924E1
5.830029515E1,1.967500114E1,2.521249962E1,3.561249924E1
5.831036218E1,1.937500000E1,2.461250114E1,3.545000076E1
5.832042707E1,1.922500038E1,2.448750114E1,3.575000000E1
5.833049296E1,1.982500076E1,2.446249962E1,3.560000229E1
5.834056067E1,1.997500038E1,2.431250000E1,3.606250000E1
5.835062707E1,1.996249962E1,2.476250076E1,3.668750000E1
5.836068916E1,1.996249962E1,2.491250038E1,3.623749924E1
5.837075332E1,2.098750114E1,2.445000076E1,3.623749924E1
5.838081796E1,2.098750114E1,2.460000038E1,3.638750076E1
5.839088025E1,2.098750114E1,2.475000000E1,3.623749924E1
5.840094244E1,2.157500076E1,2.475000000E1,3.623749924E1
5.841101067E1,2.172500038E1,2.502499962E1,3.654999924E1
5.842107483E1,2.172500038E1,2.489999962E1,3.640000153E1
5.843114478E1,2.157500076E1,2.489999962E1,3.578750229E1
5.844121140E1,2.142500114E1,2.532500076E1,3.563750076E1
5.845127952E1,2.026250076E1,2.535000038E1,3.593750000E1
5.846134301E1,1.907500076E1,2.566250038E1,3.593750000E1
5.847140911E1,1.907500076E1,2.580000114E1,3.576250076E1
5.848147426E1,1.877499962E1,2.639999962E1,3.563750076E1
5.849153624E1,1.760000038E1,2.714999962E1,3.548749924E1
5.850159843E1,1.701250076E1,2.686250114E1,3.593750000E1
5.851166483E1,1.598750019E1,2.731250000E1,3.623749924E1
5.852172978E1,1.480000019E1,2.761250114E1,3.685000229E1
5.853179697E1,1.407499981E1,2.733749962E1,3.653750229E1
5.854186567E1,1.288749981E1,2.750000000E1,3.575000000E1
5.855192629E1,1.201249981E1,2.810000038E1,3.621250153E1
5.856198931E1,1.186250019E1,2.883749962E1,3.623749924E1
5.857205577E1,1.156250000E1,2.913750076E1,3.546250153E1
5.858212088E1,1.126249981E1,2.913750076E1,3.546250153E1
5.859218806E1,1.096250057E1,2.958749962E1,3.531250000E1
5.860225504E1,1.111250019E1,3.031250000E1,3.440000153E1
5.861232067E1,1.183750057E1,3.046249962E1,3.441250229E1
5.862238593E1,1.096250057E1,3.061250114E1,3.377500153E1
5.863245327E1,1.007499981E1,3.093750000E1,3.286249924E1
5.864252030E1,9.199999809E0,3.078750038E1,3.268750000E1
5.865258869E1,8.312500000E0,3.168750000E1,3.253750229E1
5.866265598E1,8.162500381E0,3.256250000E1,3.256250000E1
5.867272317E1,7.862500191E0,3.271250153E1,3.271250153E1
5.868278733E1,7.137500286E0,3.243750000E1,3.208750153E1
5.869285192E1,6.400000095E0,3.229999924E1,3.207500076E1
5.870291848E1,5.525000095E0,3.229999924E1,3.222500229E1
5.871298546E1,5.375000000E0,3.215000153E1,3.298749924E1
5.872305187E1,5.675000191E0,3.200000000E1,3.361249924E1
5.873311655E1,4.637500286E0,3.142500114E1,3.406250000E1
5.874317905E1,3.174999952E0,3.158749962E1,3.451250076E1
5.875324020E1,2.424999952E0,3.203750229E1,3.512500000E1
5.876330723E1,1.412500024E0,3.146249962E1,3.572500229E1
5.877337129E1,1.412500024E0,3.087500000E1,3.617499924E1
5.878343593E1,1.262500048E0,3.087500000E1,3.665000153E1
5.879350181E1,6.875000000E-1,3.057500076E1,3.725000000E1
5.880356864E1,3.875000179E-1,3.030000114E1,3.740000153E1
5.881363483E1,1.000000015E-1,2.956250000E1,3.737500000E1
5.882369905E1,-3.250000179E-1,2.941250038E1,3.721250153E1
5.883376385E1,-7.750000358E-1,3.001250076E1,3.676250076E1
5.884383051E1,-9.250000119E-1,2.986250114E1,3.767499924E1
5.885389864E1,-1.225000024E0,2.956250000E1,3.797500229E1
5.886396577E1,-1.512500048E0,2.928750038E1,3.827500153E1
5.887403244E1,-2.237499952E0,2.913750076E1,3.857500076E1
5.888409905E1,-2.687500000E0,2.943750000E1,3.827500153E1
5.889416848E1,-2.975000143E0,2.960000038E1,3.751250076E1
5.890423629E1,-2.687500000E0,2.945000076E1,3.718750000E1
5.891430280E1,-3.275000095E0,2.989999962E1,3.703750229E1
5.892436989E1,-3.725000143E0,3.063750076E1,3.658750153E1
5.893443801E1,-3.575000048E0,3.138750076E1,3.567499924E1
5.894450312E1,-4.325000286E0,3.153750038E1,3.504999924E1
5.895456775E1,-4.900000095E0,3.138750076E1,3.520000076E1
5.896463202E1,-5.787499905E0,3.155000114E1,3.473749924E1
5.897469702E1,-6.662499905E0,3.200000000E1,3.426250076E1
5.898476692E1,-6.362500191E0,3.229999924E1,3.473749924E1
5.899483608E1,-6.662499905E0,3.245000076E1,3.473749924E1
5.900490145E1,-6.662499905E0,3.260000229E1,3.381250000E1
5.901496848E1,-6.512500286E0,3.288750076E1,3.351250076E1
5.902503181E1,-6.962500095E0,3.318750000E1,3.321250153E1
5.903509718E1,-6.662499905E0,3.363750076E1,3.212500000E1
5.904516447E1,-5.500000000E0,3.361249924E1,3.200000000E1
5.905523192E1,-5.349999905E0,3.316250229E1,3.245000076E1
5.906529702E1,-5.200000286E0,3.331250000E1,3.200000000E1
5.907536718E1,-4.474999905E0,3.390000153E1,3.185000038E1
5.908543134E1,-4.325000286E0,3.420000076E1,3.125000000E1
5.909549989E1,-4.474999905E0,3.435000229E1,3.092500114E1
5.910556145E1,-3.887500048E0,3.462500000E1,3.062500000E1
5.911562812E1,-3.462500095E0,3.492499924E1,3.095000076E1
5.912569588E1,-4.037499905E0,3.537500000E1,3.002499962E1
5.913576338E1,-4.037499905E0,3.522500229E1,2.908749962E1
5.914581989E1,-4.037499905E0,3.522500229E1,2.941250038E1
5.915588707E1,-3.887500048E0,3.551250076E1,2.926250076E1
5.916595494E1,-3.887500048E0,3.611249924E1,2.911250114E1
5.917602239E1,-4.037499905E0,3.581250000E1,2.863750076E1
5.918608697E1,-3.737499952E0,3.596250153E1,2.848750114E1
5.919615614E1,-4.037499905E0,3.683750153E1,2.757500076E1
5.920622228E1,-3.612499952E0,3.641250229E1,2.772500038E1
5.921628999E1,-2.575000048E0,3.668750000E1,2.806250000E1
5.922635775E1,-3.312500000E0,3.698749924E1,2.788750076E1
5.923642103E1,-3.912500143E0,3.698749924E1,2.788750076E1
5.924648853E1,-3.737499952E0,3.641250229E1,2.695000076E1
5.925655562E1,-3.737499952E0,3.641250229E1,2.710000038E1
5.926662072E1,-4.487500191E0,3.686249924E1,2.742500114E1
5.927668754E1,-4.637500286E0,3.671250153E1,2.742500114E1
5.928675515E1,-4.062500000E0,3.743750000E1,2.728750038E1
5.929682140E1,-3.912500143E0,3.802500153E1,2.667500114E1
5.930689265E1,-4.337500095E0,3.773749924E1,2.682500076E1
5.931695999E1,-3.912500143E0,3.758750153E1,2.667500114E1
5.932702593E1,-3.312500000E0,3.728750229E1,2.635000038E1
5.933709520E1,-3.912500143E0,3.773749924E1,2.667500114E1
5.934716098E1,-3.912500143E0,3.788750076E1,2.637500000E1
5.935722853E1,-3.312500000E0,3.757500076E1,2.637500000E1
5.936729603E1,-3.462500095E0,3.787500000E1,2.667500114E1
5.937736421E1,-4.187500000E0,3.758750153E1,2.573750114E1
5.938743426E1,-4.187500000E0,3.773749924E1,2.573750114E1
5.939749989E1,-3.762500048E0,3.832500076E1,2.589999962E1
5.940756327E1,-3.612499952E0,3.832500076E1,2.528750038E1
5.941762916E1,-3.462500095E0,3.832500076E1,2.498750114E1
5.942769593E1,-3.612499952E0,3.817499924E1,2.451250076E1
5.943776108E1,-3.462500095E0,3.832500076E1,2.421249962E1
5.944782848E1,-3.325000048E0,3.847500229E1,2.483749962E1
5.945789468E1,-3.325000048E0,3.862500000E1,2.514999962E1
5.946796036E1,-3.174999952E0,3.862500000E1,2.421249962E1
5.947802510E1,-4.037499905E0,3.818750000E1,2.405000114E1
5.948809223E1,-4.637500286E0,3.818750000E1,2.420000076E1
5.949815655E1,-4.925000191E0,3.818750000E1,2.357500076E1
5.950822124E1,-4.925000191E0,3.848749924E1,2.296249962E1
5.951828504E1,-5.375000000E0,3.908750153E1,2.266250038E1
5.952834900E1,-5.800000191E0,3.878750229E1,2.233749962E1
5.953841025E1,-5.224999905E0,3.848749924E1,2.281250000E1
5.954847655E1,-4.925000191E0,3.818750000E1,2.435000038E1
5.955854244E1,-4.937500000E0,3.818750000E1,2.466250038E1
5.956861301E1,-4.487500191E0,3.862500000E1,2.528750038E1
5.957868270E1,-4.212500095E0,3.818750000E1,2.560000038E1
5.958874853E1,-4.187500000E0,3.773749924E1,2.543750000E1
5.959881546E1,-4.925000191E0,3.746250153E1,2.480000114E1
5.960888416E1,-4.487500191E0,3.773749924E1,2.464999962E1
5.961895494E1,-4.337500095E0,3.833750153E1,2.466250038E1
5.962902077E1,-5.375000000E0,3.863750076E1,2.451250076E1
5.963908660E1,-5.375000000E0,3.863750076E1,2.435000038E1
5.964915192E1,-6.099999905E0,3.821250153E1,2.311250114E1
5.965922046E1,-6.837500095E0,3.807500076E1,2.293750000E1
5.966928567E1,-7.287499905E0,3.881250000E1,2.356250000E1
5.967935416E1,-6.700000286E0,3.881250000E1,2.420000076E1
5.968941890E1,-5.800000191E0,3.791250229E1,2.387500000E1
5.969948499E1,-6.250000000E0,3.791250229E1,2.432500076E1
5.970955181E1,-6.837500095E0,3.806250000E1,2.510000038E1
5.971961952E1,-6.700000286E0,3.836249924E1,2.541250038E1
5.972968983E1,-5.950000286E0,3.821250153E1,2.541250038E1
5.973975666E1,-5.375000000E0,3.818750000E1,2.481250000E1
5.974982473E1,-5.675000191E0,3.791250229E1,2.480000114E1
5.975989306E1,-5.500000000E0,3.731250000E1,2.526250076E1
5.976995952E1,-5.375000000E0,3.791250229E1,2.480000114E1
5.978002551E1,-6.400000095E0,3.791250229E1,2.480000114E1
5.979008989E1,-6.099999905E0,3.702500153E1,2.555000114E1
5.980015473E1,-5.950000286E0,3.642499924E1,2.616250038E1
5.981022134E1,-6.537499905E0,3.687500000E1,2.663750076E1
5.982028447E1,-7.562500000E0,3.732500076E1,2.725000000E1
5.983035036E1,-8.312500000E0,3.720000076E1,2.802499962E1
5.984041754E1,-7.862500191E0,3.645000076E1,2.814999962E1
5.985048400E1,-7.562500000E0,3.586249924E1,2.830000114E1
5.986055129E1,-7.562500000E0,3.571250153E1,2.968750000E1
5.987061801E1,-7.862500191E0,3.600000000E1,3.001250076E1
5.988068317E1,-7.412499905E0,3.556250000E1,2.907500076E1
5.989074806E1,-7.849999905E0,3.513750076E1,2.813750076E1
5.990081567E1,-8.574999809E0,3.586249924E1,2.721249962E1
5.991088306E1,-8.000000000E0,3.616250229E1,2.738750076E1
5.992094817E1,-7.412499905E0,3.615000153E1,2.706250000E1
5.993101739E1,-7.849999905E0,3.601250076E1,2.660000038E1
5.994108760E1,-8.150000572E0,3.690000153E1,2.693750000E1
5.995115598E1,-7.287499905E0,3.747500229E1,2.616250038E1
5.996122306E1,-6.099999905E0,3.747500229E1,2.462500000E1
5.997129030E1,-6.099999905E0,3.791250229E1,2.432500076E1
5.998135838E1,-5.375000000E0,3.806250000E1,2.464999962E1
5.999142556E1,-4.337500095E0,3.758750153E1,2.543750000E1
6.000149390E1,-3.887500048E0,3.671250153E1,2.680000114E1
6.001156655E1,-4.037499905E0,3.626250076E1,2.710000038E1
6.002163687E1,-4.337500095E0,3.671250153E1,2.788750076E1
6.003170619E1,-4.037499905E0,3.581250000E1,2.957500076E1
6.004177353E1,-3.462500095E0,3.506250000E1,3.064999962E1
6.005183702E1,-4.187500000E0,3.507500076E1,3.156250000E1
6.006190723E1,-4.037499905E0,3.432500076E1,3.171249962E1
6.007197676E1,-2.862499952E0,3.402500153E1,3.156250000E1
6.008204858E1,-2.424999952E0,3.461249924E1,3.173750114E1
6.009211957E1,-1.975000024E0,3.476250076E1,3.096249962E1
6.010218874E1,-1.700000048E0,3.533750153E1,3.005000114E1
6.011225775E1,-1.262500048E0,3.607500076E1,3.021249962E1
6.012232390E1,-1.262500048E0,3.607500076E1,2.930000114E1
6.013239197E1,-1.112500072E0,3.622500229E1,2.852499962E1
6.014245786E1,-8.749999851E-2,3.592499924E1,2.837500000E1
6.015252390E1,5.124999881E-1,3.590000153E1,2.852499962E1
6.016259260E1,-3.625000119E-1,3.592499924E1,2.821249962E1
6.017266364E1,-1.399999976E0,3.593750000E1,2.867500114E1
6.018273421E1,-1.700000048E0,3.593750000E1,2.912500000E1
6.019280150E1,-2.275000095E0,3.578750229E1,2.927499962E1
6.020286885E1,-3.737499952E0,3.536249924E1,2.972500038E1
6.021293421E1,-4.187500000E0,3.477500153E1,3.001250076E1
6.022300364E1,-4.637500286E0,3.567499924E1,3.080000114E1
6.023307275E1,-5.825000286E0,3.612500000E1,3.126250076E1
6.024314124E1,-5.950000286E0,3.465000153E1,3.107500076E1
6.025321140E1,-6.387500286E0,3.391250229E1,3.182500076E1
6.026327905E1,-6.962500095E0,3.436249924E1,3.229999924E1
6.027335025E1,-7.112500191E0,3.421250153E1,3.323749924E1
6.028341588E1,-7.412499905E0,3.378750229E1,3.351250076E1
6.029347937E1,-6.962500095E0,3.363750076E1,3.321250153E1
6.030354468E1,-6.087500095E0,3.361249924E1,3.368750000E1
6.031361254E1,-5.650000095E0,3.376250076E1,3.415000153E1
6.032367780E1,-4.775000095E0,3.420000076E1,3.370000076E1
6.033374312E1,-4.337500095E0,3.477500153E1,3.325000000E1
6.034380661E1,-4.187500000E0,3.462500000E1,3.310000229E1
6.035386822E1,-3.887500048E0,3.462500000E1,3.342499924E1
6.036393405E1,-4.037499905E0,3.477500153E1,3.357500076E1
6.037400150E1,-4.487500191E0,3.462500000E1,3.340000153E1
6.038406666E1,-4.337500095E0,3.447500229E1,3.357500076E1
6.039413218E1,-3.737499952E0,3.417499924E1,3.357500076E1
6.040420020E1,-3.887500048E0,3.477500153E1,3.265000153E1
6.041426660E1,-3.762500048E0,3.506250000E1,3.250000000E1
6.042433244E1,-3.587500095E0,3.402500153E1,3.233750153E1
6.043439916E1,-3.737499952E0,3.417499924E1,3.186250114E1
6.044446572E1,-3.312500000E0,3.447500229E1,3.218750000E1
6.045453697E1,-2.862499952E0,3.417499924E1,3.248749924E1
6.046460327E1,-2.150000095E0,3.503750229E1,3.220000076E1
6.047466520E1,-1.700000048E0,3.488750076E1,3.189999962E1
6.048473176E1,-2.424999952E0,3.446250153E1,3.173750114E1
6.049479900E1,-3.012500048E0,3.476250076E1,3.126250076E1
6.050486562E1,-2.725000143E0,3.521250153E1,3.126250076E1
6.051492963E1,-3.312500000E0,3.551250076E1,3.143750000E1
6.052499822E1,-4.037499905E0,3.522500229E1,3.064999962E1
6.053506478E1,-4.637500286E0,3.596250153E1,2.957500076E1
6.054513421E1,-5.224999905E0,3.627500153E1,2.972500038E1
6.055520082E1,-5.800000191E0,3.627500153E1,2.893750000E1
6.056527067E1,-6.550000191E0,3.717499924E1,2.818750000E1
6.057534041E1,-7.862500191E0,3.732500076E1,2.817500114E1
6.058540916E1,-8.449999809E0,3.735000229E1,2.693750000E1
6.059547556E1,-9.475000381E0,3.736249924E1,2.567500114E1
6.060554228E1,-1.066250038E1,3.796250153E1,2.537500000E1
6.061561119E1,-1.123750019E1,3.886249924E1,2.398750114E1
6.062567718E1,-1.182499981E1,3.901250076E1,2.260000038E1
6.063574390E1,-1.212500000E1,3.901250076E1,2.151250076E1
6.064581515E1,-1.240000057E1,3.931250000E1,2.045000076E1
6.065588197E1,-1.300000000E1,3.963750076E1,1.951250076E1
6.066594968E1,-1.300000000E1,3.933750153E1,1.918750000E1
6.067601853E1,-1.358750057E1,3.963750076E1,1.966250038E1
6.068608702E1,-1.431250000E1,3.963750076E1,2.057500076E1
6.069615603E1,-1.476249981E1,3.920000076E1,2.087500000E1
6.070621817E1,-1.505000019E1,3.935000229E1,2.102499962E1
6.071628452E1,-1.506250000E1,3.950000000E1,2.226250076E1
6.072634983E1,-1.594999981E1,3.979999924E1,2.335000038E1
6.073641582E1,-1.610000038E1,3.979999924E1,2.320000076E1
6.074648707E1,-1.521250057E1,3.963750076E1,2.367500114E1
6.075655812E1,-1.550000000E1,3.890000153E1,2.503750038E1
6.076662885E1,-1.476249981E1,3.890000153E1,2.582500076E1
6.077669848E1,-1.344999981E1,3.931250000E1,2.600000000E1
6.078676624E1,-1.287500000E1,4.004999924E1,2.616250038E1
6.079683864E1,-1.198750019E1,4.020000076E1,2.510000038E1
6.080691025E1,-1.141250038E1,4.077500153E1,2.402499962E1
6.081698025E1,-1.171250057E1,4.092499924E1,2.450000000E1
6.082705119E1,-1.171250057E1,4.047500229E1,2.432500076E1
6.083712218E1,-1.097500038E1,4.091250229E1,2.357500076E1
6.084719030E1,-1.052500057E1,4.076250076E1,2.263750076E1
6.085725702E1,-1.112500000E1,4.136249924E1,2.233749962E1
6.086732582E1,-1.201249981E1,4.241250229E1,2.236250114E1
6.087739442E1,-1.157499981E1,4.283750153E1,2.113750076E1
6.088746093E1,-1.097500038E1,4.328750229E1,2.068750000E1
6.089753051E1,-1.040000057E1,4.312500000E1,2.098750114E1
6.090759869E1,-9.662500381E0,4.327500153E1,1.992500114E1
6.091766520E1,-8.787500381E0,4.297500229E1,1.930000114E1
6.092773119E1,-8.187500000E0,4.295000076E1,1.885000038E1
6.093779634E1,-7.474999905E0,4.428750229E1,1.763750076E1
6.094786171E1,-6.287499905E0,4.471250153E1,1.703750038E1
6.095793166E1,-5.562500000E0,4.529999924E1,1.628750038E1
6.096800030E1,-5.562500000E0,4.545000076E1,1.551249981E1
6.097806931E1,-5.862500191E0,4.560000229E1,1.519999981E1
6.098813437E1,-5.862500191E0,4.545000076E1,1.457499981E1
6.099820603E1,-5.837500095E0,4.486249924E1,1.426249981E1
6.100827140E1,-5.712500095E0,4.515000153E1,1.442500019E1
6.101833489E1,-5.687500000E0,4.515000153E1,1.396250057E1
6.102840207E1,-5.837500095E0,4.515000153E1,1.411250019E1
6.103846718E1,-7.325000286E0,4.604999924E1,1.411250019E1
6.104853291E1,-8.787500381E0,4.621250153E1,1.363749981E1
6.105859504E1,-9.212500572E0,4.520000076E1,1.300000000E1
6.106866077E1,-9.650000572E0,4.475000000E1,1.344999981E1
6.107872447E1,-9.949999809E0,4.475000000E1,1.468750000E1
6.108878520E1,-1.010000038E1,4.475000000E1,1.607500076E1
6.109885140E1,-1.055000019E1,4.504999924E1,1.701250076E1
6.110891817E1,-1.172500038E1,4.477500153E1,1.714999962E1
6.111898275E1,-1.347500038E1,4.376250076E1,1.726250076E1
6.112904739E1,-1.523750019E1,4.304999924E1,1.723750114E1
6.113911478E1,-1.697500038E1,4.233750153E1,1.735000038E1
6.114918437E1,-1.872500038E1,4.102500153E1,1.810000038E1
6.115925244E1,-2.005000114E1,4.031250000E1,1.821249962E1
6.116931968E1,-2.020000076E1,4.073749924E1,1.823750114E1
6.117938593E1,-2.048750114E1,4.088750076E1,1.853750038E1
6.118945468E1,-2.048750114E1,4.031250000E1,1.791250038E1
6.119952176E1,-1.960000038E1,4.043750000E1,1.791250038E1
6.120959015E1,-1.843750000E1,4.087500000E1,1.887500000E1
6.121965832E1,-1.697500038E1,4.143750000E1,1.951250076E1
6.122972718E1,-1.523750019E1,4.215000153E1,2.061250114E1
6.123979410E1,-1.303750038E1,4.242499924E1,2.080000114E1
6.124986161E1,-1.142500019E1,4.283750153E1,2.097500038E1
6.125992702E1,-9.237500191E0,4.340000153E1,2.132500076E1
6.126999827E1,-7.474999905E0,4.383750153E1,2.181250000E1
6.128006655E1,-6.162499905E0,4.366250229E1,2.166250038E1
6.129013312E1,-4.974999905E0,4.410000229E1,2.091250038E1
6.130019952E1,-4.099999905E0,4.452500153E1,2.046249962E1
6.131026900E1,-3.212500095E0,4.466250229E1,2.001250076E1
6.132033426E1,-3.212500095E0,4.481250000E1,1.985000038E1
6.133039520E1,-3.062500000E0,4.407500076E1,1.922500038E1
6.134045937E1,-3.362499952E0,4.422500229E1,1.828750038E1
6.135052161E1,-5.262500286E0,4.515000153E1,1.675000000E1
6.136058515E1,-7.474999905E0,4.516250229E1,1.565000057E1
6.137065108E1,-9.087500572E0,4.533750153E1,1.486250019E1
6.138071666E1,-1.082499981E1,4.550000000E1,1.283750057E1
6.139078332E1,-1.302500057E1,4.493750000E1,1.141250038E1
6.140085030E1,-1.478750038E1,4.407500076E1,1.107499981E1
6.141091692E1,-1.655000114E1,4.396250153E1,1.182499981E1
6.142098306E1,-1.697500038E1,4.396250153E1,1.213749981E1
6.143104801E1,-1.625000000E1,4.379999924E1,1.261250019E1
6.144111124E1,-1.478750038E1,4.437500000E1,1.416250038E1
6.145117827E1,-1.333750057E1,4.508750153E1,1.558750057E1
6.146124296E1,-1.157499981E1,4.520000076E1,1.731250000E1
6.147130754E1,-9.387499809E0,4.548749924E1,1.842500114E1
6.148137702E1,-8.225000381E0,4.575000000E1,1.936250114E1
6.149144338E1,-8.225000381E0,4.635000229E1,2.076250076E1
6.150150957E1,-7.637500286E0,4.602500153E1,2.185000038E1
6.151157588E1,-7.187500000E0,4.575000000E1,2.185000038E1
6.152164270E1,-7.637500286E0,4.590000153E1,2.262500000E1
6.153171041E1,-8.824999809E0,4.531250000E1,2.413750076E1
6.154177884E1,-9.850000381E0,4.473749924E1,2.567500114E1
6.155184671E1,-1.086250019E1,4.458750153E1,2.705000114E1
6.156191624E1,-1.262500000E1,4.402500153E1,2.780000114E1
6.157198421E1,-1.423750019E1,4.358750153E1,2.916250038E1
6.158205338E1,-1.453750038E1,4.301250076E1,3.038750076E1
6.159212437E1,-1.482499981E1,4.212500000E1,3.145000076E1
6.160219192E1,-1.497500038E1,4.152500153E1,3.282500076E1
6.161226015E1,-1.510000038E1,4.050000000E1,3.358750153E1
6.162233098E1,-1.643750000E1,3.991250229E1,3.463750076E1
6.163239999E1,-1.832500076E1,3.877500153E1,3.583750153E1
6.164247129E1,-2.008749962E1,3.776250076E1,3.595000076E1
6.165254442E1,-2.125000000E1,3.702500153E1,3.640000153E1
6.166261416E1,-2.226250076E1,3.631250000E1,3.621250153E1
6.167268301E1,-2.402499962E1,3.633750153E1,3.620000076E1
6.168275098E1,-2.462500000E1,3.648749924E1,3.651250076E1
6.169282431E1,-2.432500076E1,3.691250229E1,3.560000229E1
6.170289739E1,-2.563750076E1,3.693750000E1,3.466250229E1
6.171296926E1,-2.652499962E1,3.753750229E1,3.436249924E1
6.172304332E1,-2.623750114E1,3.828750229E1,3.282500076E1
6.173311655E1,-2.593750000E1,3.856250000E1,3.051250076E1
6.174318739E1,-2.593750000E1,3.961249924E1,2.806250000E1
6.175325546E1,-2.593750000E1,4.050000000E1,2.560000038E1
6.176332608E1,-2.536250114E1,4.182500076E1,2.361250114E1
6.177339343E1,-2.492500114E1,4.358750153E1,2.241250038E1
6.178345989E1,-2.376250076E1,4.460000229E1,2.027499962E1
